flight_id,flight_number,aircraft_id,departure_airport_id,arrival_airport_id,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,delay_minutes,flight_status
F000348,SKY151,AC011,AID012,AID009,2023-12-14 06:36:00,2023-12-14 11:36:00,2023-12-14 06:36:00,2023-12-14 11:36:00,0,On-Time
F000349,SKY118,AC007,AID003,AID001,2023-12-15 09:54:00,2023-12-15 21:54:00,2023-12-15 09:54:00,2023-12-15 21:54:00,0,On-Time
F000350,SKY148,AC005,AID014,AID005,2023-12-16 10:51:00,2023-12-16 12:51:00,2023-12-16 10:51:00,2023-12-16 12:51:00,0,On-Time
F000351,SKY114,AC007,AID009,AID002,2023-12-17 15:10:00,2023-12-17 20:10:00,2023-12-17 15:10:00,2023-12-17 20:10:00,0,On-Time
F000352,SKY134,AC002,AID007,AID013,2023-12-18 14:21:00,2023-12-18 18:21:00,2023-12-18 14:56:00,2023-12-18 18:56:00,35,Delayed
F000353,SKY126,AC001,AID004,AID015,2023-12-19 18:38:00,2023-12-20 00:38:00,2023-12-19 18:38:00,2023-12-20 00:38:00,0,On-Time
F000354,SKY146,AC001,AID011,AID014,2023-12-20 03:07:00,2023-12-20 07:07:00,2023-12-20 03:07:00,2023-12-20 07:07:00,0,On-Time
F000355,SKY141,AC004,AID008,AID002,2023-12-21 13:15:00,2023-12-21 21:15:00,2023-12-21 13:15:00,2023-12-21 21:15:00,0,On-Time
F000356,SKY139,AC014,AID005,AID014,2023-12-22 21:40:00,2023-12-23 01:40:00,2023-12-22 22:13:00,2023-12-23 02:13:00,33,Delayed
F000357,SKY107,AC018,AID001,AID011,2023-12-23 01:48:00,2023-12-23 03:48:00,2023-12-23 01:48:00,2023-12-23 03:48:00,0,On-Time
F000358,SKY103,AC010,AID001,AID004,2023-12-24 16:44:00,2023-12-25 06:44:00,2023-12-24 16:44:00,2023-12-25 06:44:00,0,On-Time
F000359,SKY116,AC013,AID009,AID006,2023-12-25 08:37:00,2023-12-25 16:37:00,2023-12-25 09:31:00,2023-12-25 17:31:00,54,Delayed
F000360,SKY151,AC008,AID012,AID009,2023-12-26 20:52:00,2023-12-27 04:52:00,2023-12-26 20:52:00,2023-12-27 04:52:00,0,On-Time
F000361,SKY115,AC004,AID009,AID012,2023-12-27 05:15:00,2023-12-27 09:15:00,2023-12-27 05:15:00,2023-12-27 09:15:00,0,On-Time
F000362,SKY125,AC011,AID004,AID013,2023-12-28 02:14:00,2023-12-28 07:14:00,2023-12-28 02:14:00,2023-12-28 07:14:00,0,On-Time
F000363,SKY116,AC004,AID009,AID006,2023-12-29 02:28:00,2023-12-29 16:28:00,2023-12-29 02:28:00,2023-12-29 16:28:00,0,On-Time
F000364,SKY113,AC010,AID002,AID003,2023-12-30 06:32:00,2023-12-30 16:32:00,2023-12-30 06:32:00,2023-12-30 16:32:00,0,On-Time
F000365,SKY139,AC016,AID005,AID014,2023-12-31 22:02:00,2024-01-01 02:02:00,2023-12-31 22:02:00,2024-01-01 02:02:00,0,On-Time
F000366,SKY160,AC012,AID010,AID003,2024-01-01 20:31:00,2024-01-01 22:31:00,2024-01-01 20:31:00,2024-01-01 22:31:00,0,On-Time
F000367,SKY111,AC019,AID002,AID008,2024-01-02 05:03:00,2024-01-02 19:03:00,2024-01-02 05:03:00,2024-01-02 19:03:00,0,On-Time
F000368,SKY139,AC010,AID005,AID014,2024-01-03 01:42:00,2024-01-03 03:42:00,2024-01-03 01:42:00,2024-01-03 03:42:00,0,On-Time
F000369,SKY101,AC017,AID001,AID009,2024-01-04 15:08:00,2024-01-04 23:08:00,2024-01-04 15:30:00,2024-01-04 23:30:00,22,Delayed
F000370,SKY138,AC008,AID005,AID011,2024-01-05 06:30:00,2024-01-05 09:30:00,2024-01-05 06:30:00,2024-01-05 09:30:00,0,On-Time
F000371,SKY143,AC013,AID008,AID014,2024-01-06 11:26:00,2024-01-06 14:26:00,2024-01-06 11:26:00,2024-01-06 14:26:00,0,On-Time
F000372,SKY154,AC019,AID013,AID006,2024-01-07 10:59:00,2024-01-07 12:59:00,2024-01-07 10:59:00,2024-01-07 12:59:00,0,On-Time
F000373,SKY131,AC005,AID006,AID003,2024-01-08 07:15:00,2024-01-08 20:15:00,2024-01-08 07:15:00,2024-01-08 20:15:00,0,On-Time
F000374,SKY152,AC016,AID012,AID001,2024-01-09 11:40:00,2024-01-10 01:40:00,2024-01-09 11:40:00,2024-01-10 01:40:00,0,On-Time
F000375,SKY135,AC017,AID005,AID001,2024-01-10 16:51:00,2024-01-10 21:51:00,2024-01-10 16:51:00,2024-01-10 21:51:00,0,On-Time
F000376,SKY152,AC010,AID012,AID001,2024-01-11 15:32:00,2024-01-12 02:32:00,2024-01-11 15:58:00,2024-01-12 02:58:00,26,Delayed
F000377,SKY118,AC017,AID003,AID001,2024-01-12 19:16:00,2024-01-13 08:16:00,2024-01-12 19:16:00,2024-01-13 08:16:00,0,On-Time
F000378,SKY140,AC018,AID008,AID001,2024-01-13 16:27:00,2024-01-13 19:27:00,2024-01-13 16:49:00,2024-01-13 19:49:00,22,Delayed
F000379,SKY124,AC004,AID004,AID007,2024-01-14 00:14:00,2024-01-14 05:14:00,2024-01-14 00:26:00,2024-01-14 05:26:00,12,Delayed
F000380,SKY102,AC002,AID001,AID003,2024-01-15 10:09:00,2024-01-15 20:09:00,2024-01-15 10:56:00,2024-01-15 20:56:00,47,Delayed
F000381,SKY108,AC001,AID002,AID001,2024-01-16 00:56:00,2024-01-16 08:56:00,2024-01-16 01:25:00,2024-01-16 09:25:00,29,Delayed
F000382,SKY100,AC017,AID001,AID002,2024-01-17 00:09:00,2024-01-17 14:09:00,2024-01-17 00:09:00,2024-01-17 14:09:00,0,On-Time
F000383,SKY116,AC002,AID009,AID006,2024-01-18 01:19:00,2024-01-18 09:19:00,2024-01-18 01:19:00,2024-01-18 09:19:00,0,On-Time
F000384,SKY156,AC013,AID013,AID015,2024-01-19 03:36:00,2024-01-19 08:36:00,2024-01-19 03:36:00,2024-01-19 08:36:00,0,On-Time
F000385,SKY103,AC011,AID001,AID004,2024-01-20 17:02:00,2024-01-21 01:02:00,2024-01-20 17:02:00,2024-01-21 01:02:00,0,On-Time
F000386,SKY116,AC002,AID009,AID006,2024-01-21 23:59:00,2024-01-22 07:59:00,2024-01-21 23:59:00,2024-01-22 07:59:00,0,On-Time
F000387,SKY104,AC014,AID001,AID006,2024-01-22 16:11:00,2024-01-23 06:11:00,2024-01-22 16:11:00,2024-01-23 06:11:00,0,On-Time
F000388,SKY108,AC017,AID002,AID001,2024-01-23 01:44:00,2024-01-23 10:44:00,2024-01-23 02:39:00,2024-01-23 11:39:00,55,Delayed
F000389,SKY131,AC008,AID006,AID003,2024-01-24 14:08:00,2024-01-24 23:08:00,2024-01-24 14:08:00,2024-01-24 23:08:00,0,On-Time
F000390,SKY136,AC013,AID005,AID002,2024-01-25 01:34:00,2024-01-25 11:34:00,2024-01-25 01:34:00,2024-01-25 11:34:00,0,On-Time
F000391,SKY122,AC012,AID003,AID004,2024-01-26 15:18:00,2024-01-26 19:18:00,2024-01-26 15:44:00,2024-01-26 19:44:00,26,Delayed
F000392,SKY143,AC014,AID008,AID014,2024-01-27 23:28:00,2024-01-28 01:28:00,2024-01-27 23:28:00,2024-01-28 01:28:00,0,On-Time
F000393,SKY156,AC013,AID013,AID015,2024-01-28 01:52:00,2024-01-28 08:52:00,2024-01-28 01:52:00,2024-01-28 08:52:00,0,On-Time
F000394,SKY148,AC014,AID014,AID005,2024-01-29 08:03:00,2024-01-29 11:03:00,2024-01-29 08:03:00,2024-01-29 11:03:00,0,On-Time
F000395,SKY118,AC015,AID003,AID001,2024-01-30 00:04:00,2024-01-30 13:04:00,2024-01-30 00:04:00,2024-01-30 13:04:00,0,On-Time
F000396,SKY116,AC010,AID009,AID006,2024-01-31 05:49:00,2024-01-31 17:49:00,2024-01-31 05:49:00,2024-01-31 17:49:00,0,On-Time
F000397,SKY159,AC011,AID015,AID013,2024-02-01 19:34:00,2024-02-01 23:34:00,2024-02-01 19:34:00,2024-02-01 23:34:00,0,On-Time
F000398,SKY106,AC017,AID001,AID008,2024-02-02 01:10:00,2024-02-02 04:10:00,2024-02-02 01:10:00,2024-02-02 04:10:00,0,On-Time
F000399,SKY126,AC007,AID004,AID015,2024-02-03 20:21:00,2024-02-04 04:21:00,2024-02-03 20:59:00,2024-02-04 04:59:00,38,Delayed
F000400,SKY148,AC011,AID014,AID005,2024-02-04 20:18:00,2024-02-05 00:18:00,2024-02-04 20:18:00,2024-02-05 00:18:00,0,On-Time
F000401,SKY107,AC009,AID001,AID011,2024-02-05 12:58:00,2024-02-05 14:58:00,2024-02-05 12:58:00,2024-02-05 14:58:00,0,On-Time
F000402,SKY135,AC006,AID005,AID001,2024-02-06 12:15:00,2024-02-06 20:15:00,2024-02-06 12:15:00,2024-02-06 20:15:00,0,On-Time
F000403,SKY132,AC011,AID007,AID004,2024-02-07 08:02:00,2024-02-07 16:02:00,2024-02-07 08:02:00,2024-02-07 16:02:00,0,On-Time
F000404,SKY127,AC011,AID004,AID003,2024-02-08 23:26:00,2024-02-09 06:26:00,2024-02-09 00:13:00,2024-02-09 07:13:00,47,Delayed
F000405,SKY108,AC012,AID002,AID001,2024-02-09 08:15:00,2024-02-09 18:15:00,2024-02-09 08:15:00,2024-02-09 18:15:00,0,On-Time
F000406,SKY151,AC001,AID012,AID009,2024-02-10 15:31:00,2024-02-10 23:31:00,2024-02-10 15:31:00,2024-02-10 23:31:00,0,On-Time
F000407,SKY140,AC005,AID008,AID001,2024-02-11 05:00:00,2024-02-11 08:00:00,2024-02-11 05:00:00,2024-02-11 08:00:00,0,On-Time
F000408,SKY126,AC003,AID004,AID015,2024-02-12 13:53:00,2024-02-12 19:53:00,2024-02-12 14:33:00,2024-02-12 20:33:00,40,Delayed
F000409,SKY108,AC001,AID002,AID001,2024-02-13 15:52:00,2024-02-14 00:52:00,2024-02-13 16:31:00,2024-02-14 01:31:00,39,Delayed
F000410,SKY119,AC016,AID003,AID015,2024-02-14 12:47:00,2024-02-14 16:47:00,2024-02-14 12:47:00,2024-02-14 16:47:00,0,On-Time
F000411,SKY147,AC002,AID014,AID001,2024-02-15 05:23:00,2024-02-15 09:23:00,2024-02-15 05:23:00,2024-02-15 09:23:00,0,On-Time
F000412,SKY137,AC015,AID005,AID003,2024-02-16 03:05:00,2024-02-16 10:05:00,2024-02-16 03:05:00,2024-02-16 10:05:00,0,On-Time
F000413,SKY151,AC014,AID012,AID009,2024-02-17 02:29:00,2024-02-17 10:29:00,2024-02-17 03:28:00,2024-02-17 11:28:00,59,Delayed
F000414,SKY157,AC015,AID015,AID003,2024-02-18 16:36:00,2024-02-18 23:36:00,2024-02-18 16:59:00,2024-02-18 23:59:00,23,Delayed
F000415,SKY108,AC001,AID002,AID001,2024-02-19 08:26:00,2024-02-19 16:26:00,2024-02-19 08:26:00,2024-02-19 16:26:00,0,On-Time
F000416,SKY138,AC008,AID005,AID011,2024-02-20 12:25:00,2024-02-20 14:25:00,2024-02-20 12:25:00,2024-02-20 14:25:00,0,On-Time
F000417,SKY147,AC004,AID014,AID001,2024-02-21 04:10:00,2024-02-21 09:10:00,2024-02-21 04:10:00,2024-02-21 09:10:00,0,On-Time
F000418,SKY116,AC007,AID009,AID006,2024-02-22 11:40:00,2024-02-22 22:40:00,2024-02-22 11:40:00,2024-02-22 22:40:00,0,On-Time
F000419,SKY159,AC018,AID015,AID013,2024-02-23 02:42:00,2024-02-23 10:42:00,2024-02-23 02:42:00,2024-02-23 10:42:00,0,On-Time
F000420,SKY114,AC019,AID009,AID002,2024-02-24 21:02:00,2024-02-25 03:02:00,2024-02-24 21:02:00,2024-02-25 03:02:00,0,On-Time
F000421,SKY130,AC006,AID006,AID007,2024-02-25 20:52:00,2024-02-26 06:52:00,2024-02-25 20:52:00,2024-02-26 06:52:00,0,On-Time
F000422,SKY130,AC001,AID006,AID007,2024-02-26 20:06:00,2024-02-27 06:06:00,2024-02-26 20:06:00,2024-02-27 06:06:00,0,On-Time
F000423,SKY140,AC004,AID008,AID001,2024-02-27 19:24:00,2024-02-27 21:24:00,2024-02-27 19:24:00,2024-02-27 21:24:00,0,On-Time
F000424,SKY147,AC003,AID014,AID001,2024-02-28 19:12:00,2024-02-29 00:12:00,2024-02-28 19:12:00,2024-02-29 00:12:00,0,On-Time
F000425,SKY153,AC007,AID013,AID004,2024-02-29 23:36:00,2024-03-01 04:36:00,2024-02-29 23:36:00,2024-03-01 04:36:00,0,On-Time
F000426,SKY132,AC014,AID007,AID004,2024-03-01 19:26:00,2024-03-02 00:26:00,2024-03-01 19:26:00,2024-03-02 00:26:00,0,On-Time
F000427,SKY160,AC006,AID010,AID003,2024-03-02 00:59:00,2024-03-02 02:59:00,2024-03-02 00:59:00,2024-03-02 02:59:00,0,On-Time
F000428,SKY156,AC005,AID013,AID015,2024-03-03 14:21:00,2024-03-03 22:21:00,2024-03-03 14:21:00,2024-03-03 22:21:00,0,On-Time
F000429,SKY142,AC016,AID008,AID011,2024-03-04 03:50:00,2024-03-04 07:50:00,2024-03-04 03:50:00,2024-03-04 07:50:00,0,On-Time
F000430,SKY143,AC004,AID008,AID014,2024-03-05 18:01:00,2024-03-05 21:01:00,2024-03-05 18:01:00,2024-03-05 21:01:00,0,On-Time
F000431,SKY160,AC008,AID010,AID003,2024-03-06 04:47:00,2024-03-06 06:47:00,2024-03-06 04:47:00,2024-03-06 06:47:00,0,On-Time
F000432,SKY150,AC008,AID012,AID002,2024-03-07 23:00:00,2024-03-08 01:00:00,2024-03-07 23:00:00,2024-03-08 01:00:00,0,On-Time
F000433,SKY100,AC015,AID001,AID002,2024-03-08 21:48:00,2024-03-09 07:48:00,2024-03-08 21:48:00,2024-03-09 07:48:00,0,On-Time
F000434,SKY129,AC004,AID006,AID013,2024-03-09 13:55:00,2024-03-09 16:55:00,2024-03-09 13:55:00,2024-03-09 16:55:00,0,On-Time
F000435,SKY155,AC009,AID013,AID007,2024-03-10 22:04:00,2024-03-11 03:04:00,2024-03-10 22:04:00,2024-03-11 03:04:00,0,On-Time
F000436,SKY157,AC002,AID015,AID003,2024-03-11 18:08:00,2024-03-12 01:08:00,2024-03-11 18:08:00,2024-03-12 01:08:00,0,On-Time
F000437,SKY129,AC013,AID006,AID013,2024-03-12 12:38:00,2024-03-12 15:38:00,2024-03-12 12:38:00,2024-03-12 15:38:00,0,On-Time
F000438,SKY119,AC013,AID003,AID015,2024-03-13 20:21:00,2024-03-14 03:21:00,2024-03-13 20:50:00,2024-03-14 03:50:00,29,Delayed
F000439,SKY139,AC004,AID005,AID014,2024-03-14 09:39:00,2024-03-14 11:39:00,2024-03-14 09:39:00,2024-03-14 11:39:00,0,On-Time
F000440,SKY100,AC018,AID001,AID002,2024-03-15 01:53:00,2024-03-15 10:53:00,2024-03-15 02:53:00,2024-03-15 11:53:00,60,Delayed
F000441,SKY139,AC018,AID005,AID014,2024-03-16 16:27:00,2024-03-16 19:27:00,2024-03-16 17:10:00,2024-03-16 20:10:00,43,Delayed
F000442,SKY130,AC005,AID006,AID007,2024-03-17 03:55:00,2024-03-17 17:55:00,2024-03-17 03:55:00,2024-03-17 17:55:00,0,On-Time
F000443,SKY127,AC001,AID004,AID003,2024-03-18 13:18:00,2024-03-18 19:18:00,2024-03-18 13:18:00,2024-03-18 19:18:00,0,On-Time
F000444,SKY150,AC008,AID012,AID002,2024-03-19 17:30:00,2024-03-19 20:30:00,2024-03-19 17:30:00,2024-03-19 20:30:00,0,On-Time
F000445,SKY113,AC011,AID002,AID003,2024-03-20 09:15:00,2024-03-20 23:15:00,2024-03-20 09:58:00,2024-03-20 23:58:00,43,Delayed
F000446,SKY159,AC008,AID015,AID013,2024-03-21 17:38:00,2024-03-22 00:38:00,2024-03-21 17:38:00,2024-03-22 00:38:00,0,On-Time
F000447,SKY130,AC018,AID006,AID007,2024-03-22 23:15:00,2024-03-23 12:15:00,2024-03-22 23:15:00,2024-03-23 12:15:00,0,On-Time
F000448,SKY120,AC018,AID003,AID010,2024-03-23 16:55:00,2024-03-23 20:55:00,2024-03-23 16:55:00,2024-03-23 20:55:00,0,On-Time
F000449,SKY159,AC005,AID015,AID013,2024-03-24 10:23:00,2024-03-24 18:23:00,2024-03-24 10:23:00,2024-03-24 18:23:00,0,On-Time
F000450,SKY120,AC010,AID003,AID010,2024-03-25 04:54:00,2024-03-25 06:54:00,2024-03-25 05:23:00,2024-03-25 07:23:00,29,Delayed
F000451,SKY146,AC019,AID011,AID014,2024-03-26 12:00:00,2024-03-26 14:00:00,2024-03-26 12:00:00,2024-03-26 14:00:00,0,On-Time
F000452,SKY133,AC001,AID007,AID006,2024-03-27 20:52:00,2024-03-28 07:52:00,2024-03-27 20:52:00,2024-03-28 07:52:00,0,On-Time
F000453,SKY107,AC011,AID001,AID011,2024-03-28 15:02:00,2024-03-28 18:02:00,2024-03-28 15:02:00,2024-03-28 18:02:00,0,On-Time
F000454,SKY114,AC019,AID009,AID002,2024-03-29 19:36:00,2024-03-30 02:36:00,2024-03-29 19:36:00,2024-03-30 02:36:00,0,On-Time
F000455,SKY134,AC019,AID007,AID013,2024-03-30 15:15:00,2024-03-30 21:15:00,2024-03-30 15:45:00,2024-03-30 21:45:00,30,Delayed
F000456,SKY126,AC001,AID004,AID015,2024-03-31 23:24:00,2024-04-01 05:24:00,2024-03-31 23:57:00,2024-04-01 05:57:00,33,Delayed
F000457,SKY111,AC014,AID002,AID008,2024-04-01 02:00:00,2024-04-01 10:00:00,2024-04-01 02:17:00,2024-04-01 10:17:00,17,Delayed
F000458,SKY120,AC002,AID003,AID010,2024-04-02 04:18:00,2024-04-02 06:18:00,2024-04-02 04:18:00,2024-04-02 06:18:00,0,On-Time
F000459,SKY115,AC004,AID009,AID012,2024-04-03 00:48:00,2024-04-03 07:48:00,2024-04-03 00:48:00,2024-04-03 07:48:00,0,On-Time
F000460,SKY110,AC012,AID002,AID012,2024-04-04 20:10:00,2024-04-04 23:10:00,2024-04-04 20:10:00,2024-04-04 23:10:00,0,On-Time
F000461,SKY132,AC013,AID007,AID004,2024-04-05 10:16:00,2024-04-05 15:16:00,2024-04-05 10:16:00,2024-04-05 15:16:00,0,On-Time
F000462,SKY135,AC010,AID005,AID001,2024-04-06 14:13:00,2024-04-06 22:13:00,2024-04-06 14:29:00,2024-04-06 22:29:00,16,Delayed
F000463,SKY137,AC016,AID005,AID003,2024-04-07 23:19:00,2024-04-08 06:19:00,2024-04-07 23:19:00,2024-04-08 06:19:00,0,On-Time
F000464,SKY135,AC003,AID005,AID001,2024-04-08 00:44:00,2024-04-08 04:44:00,2024-04-08 00:44:00,2024-04-08 04:44:00,0,On-Time
F000465,SKY153,AC014,AID013,AID004,2024-04-09 23:53:00,2024-04-10 07:53:00,2024-04-10 00:24:00,2024-04-10 08:24:00,31,Delayed
F000466,SKY148,AC011,AID014,AID005,2024-04-10 14:18:00,2024-04-10 18:18:00,2024-04-10 14:18:00,2024-04-10 18:18:00,0,On-Time
F000467,SKY100,AC002,AID001,AID002,2024-04-11 18:53:00,2024-04-12 02:53:00,2024-04-11 18:53:00,2024-04-12 02:53:00,0,On-Time
F000468,SKY138,AC018,AID005,AID011,2024-04-12 17:29:00,2024-04-12 21:29:00,2024-04-12 17:45:00,2024-04-12 21:45:00,16,Delayed
F000469,SKY103,AC002,AID001,AID004,2024-04-13 00:26:00,2024-04-13 13:26:00,2024-04-13 00:26:00,2024-04-13 13:26:00,0,On-Time
F000470,SKY125,AC011,AID004,AID013,2024-04-14 22:49:00,2024-04-15 06:49:00,2024-04-14 22:49:00,2024-04-15 06:49:00,0,On-Time
F000471,SKY136,AC006,AID005,AID002,2024-04-15 16:13:00,2024-04-16 05:13:00,2024-04-15 16:52:00,2024-04-16 05:52:00,39,Delayed
F000472,SKY101,AC005,AID001,AID009,2024-04-16 12:23:00,2024-04-16 21:23:00,2024-04-16 12:23:00,2024-04-16 21:23:00,0,On-Time
F000473,SKY160,AC005,AID010,AID003,2024-04-17 16:19:00,2024-04-17 20:19:00,2024-04-17 16:19:00,2024-04-17 20:19:00,0,On-Time
F000474,SKY112,AC004,AID002,AID005,2024-04-18 19:30:00,2024-04-19 09:30:00,2024-04-18 19:30:00,2024-04-19 09:30:00,0,On-Time
F000475,SKY120,AC009,AID003,AID010,2024-04-19 22:34:00,2024-04-20 02:34:00,2024-04-19 22:34:00,2024-04-20 02:34:00,0,On-Time
F000476,SKY100,AC005,AID001,AID002,2024-04-20 02:47:00,2024-04-20 10:47:00,2024-04-20 02:47:00,2024-04-20 10:47:00,0,On-Time
F000477,SKY130,AC015,AID006,AID007,2024-04-21 16:57:00,2024-04-22 06:57:00,2024-04-21 16:57:00,2024-04-22 06:57:00,0,On-Time
F000478,SKY145,AC003,AID011,AID005,2024-04-22 16:10:00,2024-04-22 18:10:00,2024-04-22 16:10:00,2024-04-22 18:10:00,0,On-Time
F000479,SKY113,AC004,AID002,AID003,2024-04-23 03:38:00,2024-04-23 16:38:00,2024-04-23 03:38:00,2024-04-23 16:38:00,0,On-Time
F000480,SKY142,AC009,AID008,AID011,2024-04-24 07:26:00,2024-04-24 11:26:00,2024-04-24 07:47:00,2024-04-24 11:47:00,21,Delayed
F000481,SKY138,AC014,AID005,AID011,2024-04-25 22:02:00,2024-04-26 01:02:00,2024-04-25 22:02:00,2024-04-26 01:02:00,0,On-Time
F000482,SKY116,AC004,AID009,AID006,2024-04-26 17:27:00,2024-04-27 03:27:00,2024-04-26 17:27:00,2024-04-27 03:27:00,0,On-Time
F000483,SKY148,AC001,AID014,AID005,2024-04-27 13:24:00,2024-04-27 16:24:00,2024-04-27 14:02:00,2024-04-27 17:02:00,38,Delayed
F000484,SKY116,AC012,AID009,AID006,2024-04-28 20:40:00,2024-04-29 05:40:00,2024-04-28 20:40:00,2024-04-29 05:40:00,0,On-Time
F000485,SKY109,AC018,AID002,AID009,2024-04-29 15:47:00,2024-04-29 22:47:00,2024-04-29 15:47:00,2024-04-29 22:47:00,0,On-Time
F000486,SKY136,AC011,AID005,AID002,2024-04-30 19:15:00,2024-05-01 08:15:00,2024-04-30 19:15:00,2024-05-01 08:15:00,0,On-Time
F000487,SKY126,AC010,AID004,AID015,2024-05-01 13:40:00,2024-05-01 18:40:00,2024-05-01 13:40:00,2024-05-01 18:40:00,0,On-Time
F000488,SKY121,AC010,AID003,AID006,2024-05-02 20:30:00,2024-05-03 04:30:00,2024-05-02 20:30:00,2024-05-03 04:30:00,0,On-Time
F000489,SKY155,AC008,AID013,AID007,2024-05-03 07:41:00,2024-05-03 13:41:00,2024-05-03 07:58:00,2024-05-03 13:58:00,17,Delayed
F000490,SKY108,AC002,AID002,AID001,2024-05-04 22:06:00,2024-05-05 09:06:00,2024-05-04 22:06:00,2024-05-05 09:06:00,0,On-Time
F000491,SKY160,AC019,AID010,AID003,2024-05-05 06:47:00,2024-05-05 08:47:00,2024-05-05 06:47:00,2024-05-05 08:47:00,0,On-Time
F000492,SKY154,AC012,AID013,AID006,2024-05-06 05:59:00,2024-05-06 08:59:00,2024-05-06 05:59:00,2024-05-06 08:59:00,0,On-Time
F000493,SKY143,AC016,AID008,AID014,2024-05-07 02:20:00,2024-05-07 04:20:00,2024-05-07 02:20:00,2024-05-07 04:20:00,0,On-Time
F000494,SKY113,AC015,AID002,AID003,2024-05-08 17:15:00,2024-05-09 04:15:00,2024-05-08 17:15:00,2024-05-09 04:15:00,0,On-Time
F000495,SKY157,AC013,AID015,AID003,2024-05-09 03:57:00,2024-05-09 10:57:00,2024-05-09 03:57:00,2024-05-09 10:57:00,0,On-Time
F000496,SKY101,AC014,AID001,AID009,2024-05-10 20:02:00,2024-05-11 04:02:00,2024-05-10 20:02:00,2024-05-11 04:02:00,0,On-Time
F000497,SKY124,AC017,AID004,AID007,2024-05-11 15:09:00,2024-05-11 22:09:00,2024-05-11 15:09:00,2024-05-11 22:09:00,0,On-Time
F000498,SKY149,AC005,AID014,AID008,2024-05-12 15:11:00,2024-05-12 17:11:00,2024-05-12 15:11:00,2024-05-12 17:11:00,0,On-Time
F000499,SKY133,AC019,AID007,AID006,2024-05-13 01:01:00,2024-05-13 09:01:00,2024-05-13 01:31:00,2024-05-13 09:31:00,30,Delayed
F000500,SKY151,AC003,AID012,AID009,2024-05-14 19:16:00,2024-05-14 23:16:00,2024-05-14 19:16:00,2024-05-14 23:16:00,0,On-Time
F000501,SKY124,AC015,AID004,AID007,2024-05-15 00:37:00,2024-05-15 05:37:00,2024-05-15 00:37:00,2024-05-15 05:37:00,0,On-Time
F000502,SKY100,AC015,AID001,AID002,2024-05-16 06:21:00,2024-05-16 15:21:00,2024-05-16 06:21:00,2024-05-16 15:21:00,0,On-Time
F000503,SKY145,AC006,AID011,AID005,2024-05-17 02:43:00,2024-05-17 04:43:00,2024-05-17 02:43:00,2024-05-17 04:43:00,0,On-Time
F000504,SKY148,AC002,AID014,AID005,2024-05-18 09:30:00,2024-05-18 11:30:00,2024-05-18 09:30:00,2024-05-18 11:30:00,0,On-Time
F000505,SKY111,AC006,AID002,AID008,2024-05-19 19:38:00,2024-05-20 07:38:00,2024-05-19 19:38:00,2024-05-20 07:38:00,0,On-Time
F000506,SKY113,AC014,AID002,AID003,2024-05-20 18:59:00,2024-05-21 02:59:00,2024-05-20 19:28:00,2024-05-21 03:28:00,29,Delayed
F000507,SKY119,AC007,AID003,AID015,2024-05-21 20:29:00,2024-05-22 01:29:00,2024-05-21 20:29:00,2024-05-22 01:29:00,0,On-Time
F000508,SKY139,AC002,AID005,AID014,2024-05-22 10:58:00,2024-05-22 14:58:00,2024-05-22 10:58:00,2024-05-22 14:58:00,0,On-Time
F000509,SKY111,AC013,AID002,AID008,2024-05-23 11:05:00,2024-05-23 20:05:00,2024-05-23 11:05:00,2024-05-23 20:05:00,0,On-Time
F000510,SKY142,AC019,AID008,AID011,2024-05-24 12:45:00,2024-05-24 15:45:00,2024-05-24 13:00:00,2024-05-24 16:00:00,15,Delayed
F000511,SKY140,AC011,AID008,AID001,2024-05-25 07:32:00,2024-05-25 11:32:00,2024-05-25 07:32:00,2024-05-25 11:32:00,0,On-Time
F000512,SKY149,AC014,AID014,AID008,2024-05-26 10:10:00,2024-05-26 12:10:00,2024-05-26 10:10:00,2024-05-26 12:10:00,0,On-Time
F000513,SKY106,AC019,AID001,AID008,2024-05-27 12:42:00,2024-05-27 15:42:00,2024-05-27 12:42:00,2024-05-27 15:42:00,0,On-Time
F000514,SKY114,AC011,AID009,AID002,2024-05-28 03:36:00,2024-05-28 07:36:00,2024-05-28 03:36:00,2024-05-28 07:36:00,0,On-Time
F000515,SKY101,AC013,AID001,AID009,2024-05-29 13:44:00,2024-05-30 00:44:00,2024-05-29 13:44:00,2024-05-30 00:44:00,0,On-Time
F000516,SKY103,AC001,AID001,AID004,2024-05-30 22:29:00,2024-05-31 08:29:00,2024-05-30 22:29:00,2024-05-31 08:29:00,0,On-Time
F000517,SKY129,AC019,AID006,AID013,2024-05-31 19:06:00,2024-05-31 22:06:00,2024-05-31 19:06:00,2024-05-31 22:06:00,0,On-Time
F000518,SKY137,AC016,AID005,AID003,2024-06-01 07:57:00,2024-06-01 11:57:00,2024-06-01 07:57:00,2024-06-01 11:57:00,0,On-Time
F000519,SKY124,AC002,AID004,AID007,2024-06-02 15:09:00,2024-06-02 21:09:00,2024-06-02 15:09:00,2024-06-02 21:09:00,0,On-Time
F000520,SKY147,AC010,AID014,AID001,2024-06-03 17:47:00,2024-06-04 01:47:00,2024-06-03 17:47:00,2024-06-04 01:47:00,0,On-Time
F000521,SKY132,AC013,AID007,AID004,2024-06-04 19:00:00,2024-06-05 00:00:00,2024-06-04 19:00:00,2024-06-05 00:00:00,0,On-Time
