flight_id,crew_id,assignment_role
F000411,C021,Cabin Crew
F000412,C004,Captain
F000412,C058,First Officer
F000412,C005,Cabin Crew
F000412,C006,Cabin Crew
F000412,C047,Cabin Crew
F000413,C011,Captain
F000413,C044,First Officer
F000413,C028,Cabin Crew
F000413,C078,Cabin Crew
F000413,C021,Cabin Crew
F000414,C002,Captain
F000414,C013,First Officer
F000414,C009,Cabin Crew
F000414,C010,Cabin Crew
F000414,C041,Cabin Crew
F000415,C020,Captain
F000415,C013,First Officer
F000415,C068,Cabin Crew
F000415,C001,Cabin Crew
F000415,C027,Cabin Crew
F000416,C040,Captain
F000416,C039,First Officer
F000416,C005,Cabin Crew
F000416,C045,Cabin Crew
F000416,C009,Cabin Crew
F000417,C014,Captain
F000417,C076,First Officer
F000417,C056,Cabin Crew
F000417,C019,Cabin Crew
F000417,C077,Cabin Crew
F000418,C014,Captain
F000418,C076,First Officer
F000418,C006,Cabin Crew
F000418,C047,Cabin Crew
F000418,C073,Cabin Crew
F000419,C004,Captain
F000419,C022,First Officer
F000419,C048,Cabin Crew
F000419,C037,Cabin Crew
F000419,C005,Cabin Crew
F000420,C007,Captain
F000420,C039,First Officer
F000420,C006,Cabin Crew
F000420,C009,Cabin Crew
F000420,C062,Cabin Crew
F000421,C051,Captain
F000421,C025,First Officer
F000421,C064,Cabin Crew
F000421,C053,Cabin Crew
F000421,C021,Cabin Crew
F000422,C051,Captain
F000422,C015,First Officer
F000422,C036,Cabin Crew
F000422,C019,Cabin Crew
F000422,C053,Cabin Crew
F000423,C049,Captain
F000423,C033,First Officer
F000423,C064,Cabin Crew
F000423,C021,Cabin Crew
F000423,C036,Cabin Crew
F000424,C055,Captain
F000424,C075,First Officer
F000424,C056,Cabin Crew
F000424,C005,Cabin Crew
F000424,C071,Cabin Crew
F000425,C018,Captain
F000425,C042,First Officer
F000425,C050,Cabin Crew
F000425,C065,Cabin Crew
F000425,C043,Cabin Crew
F000426,C004,Captain
F000426,C023,First Officer
F000426,C080,Cabin Crew
F000426,C037,Cabin Crew
F000426,C059,Cabin Crew
F000427,C046,Captain
F000427,C025,First Officer
F000427,C043,Cabin Crew
F000427,C057,Cabin Crew
F000427,C005,Cabin Crew
F000428,C049,Captain
F000428,C058,First Officer
F000428,C037,Cabin Crew
F000428,C062,Cabin Crew
F000428,C006,Cabin Crew
F000429,C049,Captain
F000429,C042,First Officer
F000429,C063,Cabin Crew
F000429,C001,Cabin Crew
F000429,C009,Cabin Crew
F000430,C051,Captain
F000430,C039,First Officer
F000430,C045,Cabin Crew
F000430,C028,Cabin Crew
F000430,C073,Cabin Crew
F000431,C061,Captain
F000431,C070,First Officer
F000431,C048,Cabin Crew
F000431,C080,Cabin Crew
F000431,C071,Cabin Crew
F000432,C007,Captain
F000432,C044,First Officer
F000432,C017,Cabin Crew
F000432,C068,Cabin Crew
F000432,C005,Cabin Crew
F000433,C012,Captain
F000433,C039,First Officer
F000433,C080,Cabin Crew
F000433,C059,Cabin Crew
F000433,C032,Cabin Crew
F000434,C026,Captain
F000434,C076,First Officer
F000434,C032,Cabin Crew
F000434,C064,Cabin Crew
F000434,C063,Cabin Crew
F000435,C026,Captain
F000435,C042,First Officer
F000435,C069,Cabin Crew
F000435,C059,Cabin Crew
F000435,C019,Cabin Crew
F000436,C018,Captain
F000436,C054,First Officer
F000436,C034,Cabin Crew
F000436,C062,Cabin Crew
F000436,C066,Cabin Crew
F000437,C055,Captain
F000437,C025,First Officer
F000437,C057,Cabin Crew
F000437,C036,Cabin Crew
F000437,C078,Cabin Crew
F000438,C055,Captain
F000438,C070,First Officer
F000438,C048,Cabin Crew
F000438,C037,Cabin Crew
F000438,C005,Cabin Crew
F000439,C072,Captain
F000439,C060,First Officer
F000439,C062,Cabin Crew
F000439,C048,Cabin Crew
F000439,C059,Cabin Crew
F000440,C049,Captain
F000440,C029,First Officer
F000440,C078,Cabin Crew
F000440,C021,Cabin Crew
F000440,C050,Cabin Crew
F000441,C018,Captain
F000441,C033,First Officer
F000441,C041,Cabin Crew
F000441,C036,Cabin Crew
F000441,C001,Cabin Crew
F000442,C049,Captain
F000442,C067,First Officer
F000442,C077,Cabin Crew
F000442,C036,Cabin Crew
F000442,C027,Cabin Crew
F000443,C012,Captain
F000443,C013,First Officer
F000443,C037,Cabin Crew
F000443,C047,Cabin Crew
F000443,C059,Cabin Crew
F000444,C007,Captain
F000444,C058,First Officer
F000444,C045,Cabin Crew
F000444,C005,Cabin Crew
F000444,C065,Cabin Crew
F000445,C011,Captain
F000445,C013,First Officer
F000445,C065,Cabin Crew
F000445,C027,Cabin Crew
F000445,C028,Cabin Crew
F000446,C049,Captain
F000446,C060,First Officer
F000446,C045,Cabin Crew
F000446,C065,Cabin Crew
F000446,C057,Cabin Crew
F000447,C007,Captain
F000447,C058,First Officer
F000447,C053,Cabin Crew
F000447,C006,Cabin Crew
F000447,C031,Cabin Crew
F000448,C030,Captain
F000448,C013,First Officer
F000448,C078,Cabin Crew
F000448,C079,Cabin Crew
F000448,C063,Cabin Crew
F000449,C008,Captain
F000449,C022,First Officer
F000449,C066,Cabin Crew
F000449,C065,Cabin Crew
F000449,C062,Cabin Crew
F000450,C007,Captain
F000450,C060,First Officer
F000450,C071,Cabin Crew
F000450,C009,Cabin Crew
F000450,C063,Cabin Crew
F000451,C051,Captain
F000451,C075,First Officer
F000451,C064,Cabin Crew
F000451,C001,Cabin Crew
F000451,C034,Cabin Crew
F000452,C011,Captain
F000452,C013,First Officer
F000452,C037,Cabin Crew
F000452,C059,Cabin Crew
F000452,C001,Cabin Crew
F000453,C051,Captain
F000453,C076,First Officer
F000453,C035,Cabin Crew
F000453,C057,Cabin Crew
F000453,C017,Cabin Crew
F000454,C038,Captain
F000454,C023,First Officer
F000454,C021,Cabin Crew
F000454,C028,Cabin Crew
F000454,C080,Cabin Crew
F000455,C018,Captain
F000455,C029,First Officer
F000455,C053,Cabin Crew
F000455,C066,Cabin Crew
F000455,C001,Cabin Crew
F000456,C055,Captain
F000456,C022,First Officer
F000456,C080,Cabin Crew
F000456,C047,Cabin Crew
F000456,C035,Cabin Crew
F000457,C061,Captain
F000457,C015,First Officer
F000457,C048,Cabin Crew
F000457,C065,Cabin Crew
F000457,C028,Cabin Crew
F000458,C026,Captain
F000458,C076,First Officer
F000458,C047,Cabin Crew
F000458,C065,Cabin Crew
F000458,C003,Cabin Crew
F000459,C008,Captain
F000459,C039,First Officer
F000459,C062,Cabin Crew
F000459,C019,Cabin Crew
F000459,C079,Cabin Crew
F000460,C038,Captain
F000460,C025,First Officer
F000460,C035,Cabin Crew
F000460,C017,Cabin Crew
F000460,C010,Cabin Crew
F000461,C072,Captain
F000461,C029,First Officer
F000461,C027,Cabin Crew
F000461,C071,Cabin Crew
F000461,C034,Cabin Crew
F000462,C061,Captain
F000462,C025,First Officer
F000462,C073,Cabin Crew
F000462,C047,Cabin Crew
F000462,C068,Cabin Crew
F000463,C040,Captain
F000463,C076,First Officer
F000463,C059,Cabin Crew
F000463,C032,Cabin Crew
F000463,C065,Cabin Crew
F000464,C051,Captain
F000464,C076,First Officer
F000464,C031,Cabin Crew
F000464,C001,Cabin Crew
F000464,C019,Cabin Crew
F000465,C007,Captain
F000465,C024,First Officer
F000465,C063,Cabin Crew
F000465,C048,Cabin Crew
F000465,C080,Cabin Crew
F000466,C030,Captain
F000466,C022,First Officer
F000466,C066,Cabin Crew
F000466,C019,Cabin Crew
F000466,C059,Cabin Crew
F000467,C008,Captain
F000467,C075,First Officer
F000467,C003,Cabin Crew
F000467,C048,Cabin Crew
F000467,C080,Cabin Crew
F000468,C007,Captain
F000468,C033,First Officer
F000468,C021,Cabin Crew
F000468,C001,Cabin Crew
F000468,C036,Cabin Crew
F000469,C002,Captain
F000469,C029,First Officer
F000469,C068,Cabin Crew
F000469,C001,Cabin Crew
F000469,C064,Cabin Crew
F000470,C026,Captain
F000470,C076,First Officer
F000470,C064,Cabin Crew
F000470,C017,Cabin Crew
F000470,C062,Cabin Crew
F000471,C030,Captain
F000471,C075,First Officer
F000471,C037,Cabin Crew
F000471,C009,Cabin Crew
F000471,C027,Cabin Crew
F000472,C002,Captain
F000472,C015,First Officer
F000472,C077,Cabin Crew
F000472,C021,Cabin Crew
F000472,C066,Cabin Crew
F000473,C038,Captain
F000473,C070,First Officer
F000473,C064,Cabin Crew
F000473,C056,Cabin Crew
F000473,C057,Cabin Crew
F000474,C072,Captain
F000474,C052,First Officer
F000474,C068,Cabin Crew
F000474,C045,Cabin Crew
F000474,C056,Cabin Crew
F000475,C026,Captain
F000475,C060,First Officer
F000475,C009,Cabin Crew
F000475,C079,Cabin Crew
F000475,C045,Cabin Crew
F000476,C072,Captain
F000476,C023,First Officer
F000476,C043,Cabin Crew
F000476,C080,Cabin Crew
F000476,C019,Cabin Crew
F000477,C055,Captain
F000477,C013,First Officer
F000477,C001,Cabin Crew
F000477,C073,Cabin Crew
F000477,C006,Cabin Crew
F000478,C014,Captain
F000478,C013,First Officer
F000478,C073,Cabin Crew
F000478,C080,Cabin Crew
F000478,C071,Cabin Crew
F000479,C051,Captain
F000479,C058,First Officer
F000479,C045,Cabin Crew
F000479,C005,Cabin Crew
F000479,C069,Cabin Crew
F000480,C049,Captain
F000480,C024,First Officer
F000480,C019,Cabin Crew
F000480,C047,Cabin Crew
F000480,C062,Cabin Crew
F000481,C002,Captain
F000481,C058,First Officer
F000481,C043,Cabin Crew
F000481,C035,Cabin Crew
F000481,C073,Cabin Crew
F000482,C049,Captain
F000482,C042,First Officer
F000482,C073,Cabin Crew
F000482,C034,Cabin Crew
F000482,C048,Cabin Crew
F000483,C020,Captain
F000483,C033,First Officer
F000483,C009,Cabin Crew
F000483,C069,Cabin Crew
F000483,C036,Cabin Crew
F000484,C055,Captain
F000484,C076,First Officer
F000484,C059,Cabin Crew
F000484,C064,Cabin Crew
F000484,C065,Cabin Crew
F000485,C055,Captain
F000485,C033,First Officer
F000485,C047,Cabin Crew
F000485,C073,Cabin Crew
F000485,C068,Cabin Crew
F000486,C061,Captain
F000486,C033,First Officer
F000486,C021,Cabin Crew
F000486,C047,Cabin Crew
F000486,C053,Cabin Crew
F000487,C055,Captain
F000487,C044,First Officer
F000487,C045,Cabin Crew
F000487,C021,Cabin Crew
F000487,C019,Cabin Crew
F000488,C002,Captain
F000488,C042,First Officer
F000488,C078,Cabin Crew
F000488,C057,Cabin Crew
F000488,C001,Cabin Crew
F000489,C012,Captain
F000489,C023,First Officer
F000489,C069,Cabin Crew
F000489,C003,Cabin Crew
F000489,C064,Cabin Crew
F000490,C040,Captain
F000490,C067,First Officer
F000490,C019,Cabin Crew
F000490,C048,Cabin Crew
F000490,C066,Cabin Crew
F000491,C004,Captain
F000491,C060,First Officer
F000491,C065,Cabin Crew
F000491,C041,Cabin Crew
F000491,C035,Cabin Crew
F000492,C061,Captain
F000492,C076,First Officer
F000492,C077,Cabin Crew
F000492,C066,Cabin Crew
F000492,C053,Cabin Crew
F000493,C055,Captain
F000493,C075,First Officer
F000493,C065,Cabin Crew
F000493,C036,Cabin Crew
F000493,C041,Cabin Crew
F000494,C002,Captain
F000494,C044,First Officer
F000494,C059,Cabin Crew
F000494,C001,Cabin Crew
F000494,C056,Cabin Crew
F000495,C020,Captain
F000495,C015,First Officer
F000495,C053,Cabin Crew
F000495,C031,Cabin Crew
F000495,C062,Cabin Crew
F000496,C007,Captain
F000496,C013,First Officer
F000496,C003,Cabin Crew
F000496,C053,Cabin Crew
F000496,C019,Cabin Crew
F000497,C026,Captain
F000497,C015,First Officer
F000497,C021,Cabin Crew
F000497,C043,Cabin Crew
F000497,C031,Cabin Crew
F000498,C014,Captain
F000498,C022,First Officer
F000498,C036,Cabin Crew
F000498,C019,Cabin Crew
F000498,C003,Cabin Crew
F000499,C046,Captain
F000499,C025,First Officer
F000499,C053,Cabin Crew
F000499,C028,Cabin Crew
F000499,C068,Cabin Crew
F000500,C038,Captain
F000500,C044,First Officer
F000500,C037,Cabin Crew
F000500,C035,Cabin Crew
F000500,C021,Cabin Crew
F000501,C055,Captain
F000501,C042,First Officer
F000501,C063,Cabin Crew
F000501,C034,Cabin Crew
F000501,C080,Cabin Crew
F000502,C004,Captain
F000502,C074,First Officer
F000502,C017,Cabin Crew
F000502,C078,Cabin Crew
F000502,C065,Cabin Crew
F000503,C020,Captain
F000503,C058,First Officer
F000503,C073,Cabin Crew
F000503,C009,Cabin Crew
F000503,C001,Cabin Crew
F000504,C002,Captain
F000504,C067,First Officer
F000504,C003,Cabin Crew
F000504,C059,Cabin Crew
F000504,C078,Cabin Crew
F000505,C008,Captain
F000505,C022,First Officer
F000505,C048,Cabin Crew
F000505,C064,Cabin Crew
F000505,C043,Cabin Crew
F000506,C012,Captain
F000506,C013,First Officer
F000506,C006,Cabin Crew
F000506,C078,Cabin Crew
F000506,C003,Cabin Crew
F000507,C072,Captain
F000507,C074,First Officer
F000507,C071,Cabin Crew
F000507,C064,Cabin Crew
F000507,C068,Cabin Crew
F000508,C011,Captain
F000508,C060,First Officer
F000508,C017,Cabin Crew
F000508,C006,Cabin Crew
F000508,C001,Cabin Crew
F000509,C040,Captain
F000509,C070,First Officer
F000509,C027,Cabin Crew
F000509,C057,Cabin Crew
F000509,C047,Cabin Crew
F000510,C051,Captain
F000510,C029,First Officer
F000510,C048,Cabin Crew
F000510,C077,Cabin Crew
F000510,C031,Cabin Crew
F000511,C051,Captain
F000511,C029,First Officer
F000511,C003,Cabin Crew
F000511,C080,Cabin Crew
F000511,C064,Cabin Crew
F000512,C002,Captain
F000512,C024,First Officer
F000512,C056,Cabin Crew
F000512,C053,Cabin Crew
F000512,C028,Cabin Crew
F000513,C038,Captain
F000513,C024,First Officer
F000513,C068,Cabin Crew
F000513,C045,Cabin Crew
F000513,C050,Cabin Crew
F000514,C014,Captain
F000514,C023,First Officer
F000514,C080,Cabin Crew
F000514,C065,Cabin Crew
F000514,C047,Cabin Crew
F000515,C018,Captain
F000515,C074,First Officer
F000515,C043,Cabin Crew
F000515,C005,Cabin Crew
F000515,C001,Cabin Crew
F000516,C011,Captain
F000516,C022,First Officer
F000516,C001,Cabin Crew
F000516,C050,Cabin Crew
F000516,C017,Cabin Crew
F000517,C049,Captain
F000517,C076,First Officer
F000517,C064,Cabin Crew
F000517,C068,Cabin Crew
F000517,C078,Cabin Crew
F000518,C007,Captain
F000518,C070,First Officer
F000518,C028,Cabin Crew
F000518,C035,Cabin Crew
F000518,C041,Cabin Crew
F000519,C012,Captain
F000519,C029,First Officer
F000519,C019,Cabin Crew
F000519,C017,Cabin Crew
F000519,C079,Cabin Crew
F000520,C020,Captain
F000520,C039,First Officer
F000520,C035,Cabin Crew
F000520,C059,Cabin Crew
F000520,C077,Cabin Crew
F000521,C008,Captain
F000521,C076,First Officer
F000521,C031,Cabin Crew
F000521,C079,Cabin Crew
F000521,C062,Cabin Crew
F000522,C004,Captain
F000522,C044,First Officer
F000522,C043,Cabin Crew
F000522,C028,Cabin Crew
F000522,C037,Cabin Crew
F000523,C008,Captain
F000523,C074,First Officer
F000523,C062,Cabin Crew
F000523,C043,Cabin Crew
F000523,C034,Cabin Crew
F000524,C004,Captain
F000524,C013,First Officer
F000524,C059,Cabin Crew
F000524,C056,Cabin Crew
F000524,C050,Cabin Crew
F000525,C012,Captain
F000525,C060,First Officer
F000525,C037,Cabin Crew
F000525,C050,Cabin Crew
F000525,C028,Cabin Crew
F000526,C011,Captain
F000526,C074,First Officer
F000526,C066,Cabin Crew
F000526,C065,Cabin Crew
F000526,C001,Cabin Crew
F000527,C061,Captain
F000527,C044,First Officer
F000527,C079,Cabin Crew
F000527,C036,Cabin Crew
F000527,C059,Cabin Crew
F000528,C020,Captain
F000528,C058,First Officer
F000528,C034,Cabin Crew
F000528,C036,Cabin Crew
F000528,C048,Cabin Crew
F000529,C020,Captain
F000529,C067,First Officer
F000529,C005,Cabin Crew
F000529,C036,Cabin Crew
F000529,C035,Cabin Crew
F000530,C020,Captain
F000530,C025,First Officer
F000530,C047,Cabin Crew
F000530,C019,Cabin Crew
F000530,C021,Cabin Crew
F000531,C004,Captain
F000531,C023,First Officer
F000531,C063,Cabin Crew
F000531,C065,Cabin Crew
F000531,C078,Cabin Crew
F000532,C014,Captain
F000532,C024,First Officer
F000532,C062,Cabin Crew
F000532,C071,Cabin Crew
F000532,C050,Cabin Crew
F000533,C012,Captain
F000533,C052,First Officer
F000533,C066,Cabin Crew
F000533,C009,Cabin Crew
F000533,C047,Cabin Crew
F000534,C014,Captain
F000534,C076,First Officer
F000534,C034,Cabin Crew
F000534,C064,Cabin Crew
F000534,C071,Cabin Crew
F000535,C016,Captain
F000535,C067,First Officer
F000535,C053,Cabin Crew
F000535,C043,Cabin Crew
F000535,C057,Cabin Crew
F000536,C008,Captain
F000536,C058,First Officer
F000536,C079,Cabin Crew
F000536,C003,Cabin Crew
F000536,C059,Cabin Crew
F000537,C004,Captain
F000537,C023,First Officer
F000537,C078,Cabin Crew
F000537,C056,Cabin Crew
F000537,C068,Cabin Crew
F000538,C049,Captain
F000538,C024,First Officer
F000538,C059,Cabin Crew
F000538,C062,Cabin Crew
F000538,C043,Cabin Crew
F000539,C011,Captain
F000539,C067,First Officer
F000539,C031,Cabin Crew
F000539,C010,Cabin Crew
F000539,C036,Cabin Crew
F000540,C011,Captain
F000540,C070,First Officer
F000540,C077,Cabin Crew
F000540,C006,Cabin Crew
F000540,C003,Cabin Crew
F000541,C008,Captain
F000541,C024,First Officer
F000541,C027,Cabin Crew
F000541,C047,Cabin Crew
F000541,C009,Cabin Crew
F000542,C072,Captain
F000542,C039,First Officer
F000542,C006,Cabin Crew
F000542,C078,Cabin Crew
F000542,C056,Cabin Crew
F000543,C046,Captain
F000543,C013,First Officer
F000543,C078,Cabin Crew
F000543,C032,Cabin Crew
F000543,C065,Cabin Crew
F000544,C016,Captain
F000544,C013,First Officer
F000544,C064,Cabin Crew
F000544,C034,Cabin Crew
F000544,C048,Cabin Crew
F000545,C011,Captain
F000545,C075,First Officer
F000545,C031,Cabin Crew
F000545,C010,Cabin Crew
F000545,C045,Cabin Crew
F000546,C004,Captain
F000546,C042,First Officer
F000546,C065,Cabin Crew
F000546,C006,Cabin Crew
F000546,C043,Cabin Crew
F000547,C046,Captain
F000547,C025,First Officer
F000547,C028,Cabin Crew
F000547,C079,Cabin Crew
F000547,C068,Cabin Crew
F000548,C014,Captain
F000548,C058,First Officer
F000548,C077,Cabin Crew
F000548,C006,Cabin Crew
F000548,C028,Cabin Crew
F000549,C049,Captain
F000549,C042,First Officer
F000549,C045,Cabin Crew
F000549,C032,Cabin Crew
F000549,C064,Cabin Crew
F000550,C012,Captain
F000550,C074,First Officer
F000550,C080,Cabin Crew
F000550,C006,Cabin Crew
F000550,C047,Cabin Crew
F000551,C072,Captain
F000551,C025,First Officer
F000551,C056,Cabin Crew
F000551,C053,Cabin Crew
F000551,C010,Cabin Crew
F000552,C011,Captain
F000552,C015,First Officer
F000552,C077,Cabin Crew
F000552,C057,Cabin Crew
F000552,C010,Cabin Crew
F000553,C011,Captain
F000553,C022,First Officer
F000553,C048,Cabin Crew
F000553,C035,Cabin Crew
F000553,C068,Cabin Crew
F000554,C055,Captain
F000554,C033,First Officer
F000554,C059,Cabin Crew
F000554,C047,Cabin Crew
F000554,C028,Cabin Crew
F000555,C007,Captain
F000555,C067,First Officer
F000555,C017,Cabin Crew
F000555,C078,Cabin Crew
F000555,C056,Cabin Crew
F000556,C020,Captain
F000556,C033,First Officer
F000556,C047,Cabin Crew
F000556,C017,Cabin Crew
F000556,C077,Cabin Crew
F000557,C008,Captain
F000557,C033,First Officer
F000557,C010,Cabin Crew
F000557,C003,Cabin Crew
F000557,C056,Cabin Crew
F000558,C040,Captain
F000558,C054,First Officer
F000558,C021,Cabin Crew
F000558,C006,Cabin Crew
F000558,C003,Cabin Crew
F000559,C046,Captain
F000559,C042,First Officer
F000559,C056,Cabin Crew
F000559,C005,Cabin Crew
F000559,C064,Cabin Crew
F000560,C061,Captain
F000560,C076,First Officer
F000560,C017,Cabin Crew
F000560,C048,Cabin Crew
F000560,C078,Cabin Crew
F000561,C038,Captain
F000561,C075,First Officer
F000561,C066,Cabin Crew
F000561,C036,Cabin Crew
F000561,C005,Cabin Crew
F000562,C026,Captain
F000562,C054,First Officer
F000562,C006,Cabin Crew
F000562,C065,Cabin Crew
F000562,C027,Cabin Crew
F000563,C026,Captain
F000563,C076,First Officer
F000563,C043,Cabin Crew
F000563,C073,Cabin Crew
F000563,C080,Cabin Crew
F000564,C072,Captain
F000564,C039,First Officer
F000564,C068,Cabin Crew
F000564,C057,Cabin Crew
F000564,C079,Cabin Crew
F000565,C002,Captain
F000565,C024,First Officer
F000565,C077,Cabin Crew
F000565,C059,Cabin Crew
F000565,C021,Cabin Crew
F000566,C055,Captain
F000566,C024,First Officer
F000566,C021,Cabin Crew
F000566,C043,Cabin Crew
F000566,C034,Cabin Crew
F000567,C038,Captain
F000567,C015,First Officer
F000567,C041,Cabin Crew
F000567,C017,Cabin Crew
F000567,C010,Cabin Crew
F000568,C061,Captain
F000568,C058,First Officer
F000568,C079,Cabin Crew
F000568,C028,Cabin Crew
F000568,C065,Cabin Crew
F000569,C007,Captain
F000569,C042,First Officer
F000569,C001,Cabin Crew
F000569,C073,Cabin Crew
F000569,C048,Cabin Crew
F000570,C014,Captain
F000570,C074,First Officer
F000570,C036,Cabin Crew
F000570,C032,Cabin Crew
F000570,C080,Cabin Crew
F000571,C012,Captain
F000571,C067,First Officer
F000571,C059,Cabin Crew
F000571,C069,Cabin Crew
F000571,C017,Cabin Crew
F000572,C004,Captain
F000572,C052,First Officer
F000572,C077,Cabin Crew
F000572,C050,Cabin Crew
F000572,C053,Cabin Crew
F000573,C026,Captain
F000573,C013,First Officer
F000573,C027,Cabin Crew
F000573,C045,Cabin Crew
F000573,C043,Cabin Crew
F000574,C030,Captain
F000574,C033,First Officer
F000574,C009,Cabin Crew
F000574,C010,Cabin Crew
F000574,C078,Cabin Crew
F000575,C049,Captain
F000575,C015,First Officer
F000575,C065,Cabin Crew
F000575,C009,Cabin Crew
F000575,C047,Cabin Crew
F000576,C049,Captain
F000576,C075,First Officer
F000576,C028,Cabin Crew
F000576,C080,Cabin Crew
F000576,C032,Cabin Crew
F000577,C007,Captain
F000577,C052,First Officer
F000577,C036,Cabin Crew
F000577,C032,Cabin Crew
F000577,C006,Cabin Crew
F000578,C072,Captain
F000578,C024,First Officer
F000578,C009,Cabin Crew
F000578,C065,Cabin Crew
F000578,C047,Cabin Crew
F000579,C008,Captain
F000579,C058,First Officer
F000579,C034,Cabin Crew
F000579,C006,Cabin Crew
F000579,C036,Cabin Crew
F000580,C012,Captain
F000580,C042,First Officer
F000580,C041,Cabin Crew
F000580,C056,Cabin Crew
F000580,C068,Cabin Crew
F000581,C030,Captain
F000581,C070,First Officer
F000581,C028,Cabin Crew
F000581,C047,Cabin Crew
F000581,C071,Cabin Crew
F000582,C061,Captain
F000582,C015,First Officer
F000582,C009,Cabin Crew
F000582,C077,Cabin Crew
F000582,C080,Cabin Crew
F000583,C046,Captain
F000583,C074,First Officer
F000583,C031,Cabin Crew
F000583,C048,Cabin Crew
F000583,C069,Cabin Crew
F000584,C007,Captain
F000584,C015,First Officer
F000584,C047,Cabin Crew
F000584,C078,Cabin Crew
F000584,C021,Cabin Crew
F000585,C061,Captain
F000585,C029,First Officer
F000585,C057,Cabin Crew
F000585,C017,Cabin Crew
F000585,C043,Cabin Crew
F000586,C038,Captain
F000586,C070,First Officer
F000586,C006,Cabin Crew
F000586,C017,Cabin Crew
F000586,C010,Cabin Crew
F000587,C061,Captain
F000587,C039,First Officer
F000587,C035,Cabin Crew
F000587,C062,Cabin Crew
F000587,C077,Cabin Crew
F000588,C051,Captain
F000588,C022,First Officer
F000588,C066,Cabin Crew
F000588,C034,Cabin Crew
F000588,C043,Cabin Crew
F000589,C014,Captain
F000589,C039,First Officer
F000589,C006,Cabin Crew
F000589,C047,Cabin Crew
F000589,C036,Cabin Crew
F000590,C012,Captain
F000590,C076,First Officer
F000590,C019,Cabin Crew
F000590,C078,Cabin Crew
F000590,C041,Cabin Crew
F000591,C020,Captain
F000591,C054,First Officer
F000591,C062,Cabin Crew
F000591,C079,Cabin Crew
F000591,C034,Cabin Crew
F000592,C055,Captain
F000592,C025,First Officer
F000592,C005,Cabin Crew
F000592,C032,Cabin Crew
F000592,C010,Cabin Crew
F000593,C051,Captain
F000593,C024,First Officer
F000593,C069,Cabin Crew
F000593,C057,Cabin Crew
F000593,C062,Cabin Crew
F000594,C026,Captain
F000594,C033,First Officer
F000594,C031,Cabin Crew
F000594,C036,Cabin Crew
F000594,C037,Cabin Crew
F000595,C030,Captain
F000595,C022,First Officer
F000595,C005,Cabin Crew
F000595,C050,Cabin Crew
F000595,C043,Cabin Crew
F000596,C008,Captain
F000596,C042,First Officer
F000596,C064,Cabin Crew
F000596,C059,Cabin Crew
F000596,C069,Cabin Crew
F000597,C038,Captain
F000597,C042,First Officer
F000597,C035,Cabin Crew
F000597,C043,Cabin Crew
F000597,C073,Cabin Crew
F000598,C038,Captain
F000598,C075,First Officer
F000598,C066,Cabin Crew
F000598,C057,Cabin Crew
F000598,C063,Cabin Crew
F000599,C008,Captain
F000599,C044,First Officer
F000599,C028,Cabin Crew
F000599,C073,Cabin Crew
F000599,C056,Cabin Crew
F000600,C012,Captain
F000600,C070,First Officer
F000600,C063,Cabin Crew
F000600,C068,Cabin Crew
F000600,C071,Cabin Crew
F000601,C011,Captain
F000601,C074,First Officer
F000601,C053,Cabin Crew
F000601,C056,Cabin Crew
F000601,C027,Cabin Crew
F000602,C026,Captain
F000602,C075,First Officer
F000602,C063,Cabin Crew
F000602,C041,Cabin Crew
F000602,C059,Cabin Crew
F000603,C016,Captain
F000603,C024,First Officer
F000603,C017,Cabin Crew
F000603,C045,Cabin Crew
F000603,C028,Cabin Crew
F000604,C040,Captain
F000604,C042,First Officer
F000604,C010,Cabin Crew
F000604,C034,Cabin Crew
F000604,C041,Cabin Crew
F000605,C016,Captain
F000605,C015,First Officer
F000605,C069,Cabin Crew
F000605,C057,Cabin Crew
F000605,C021,Cabin Crew
F000606,C026,Captain
F000606,C023,First Officer
F000606,C035,Cabin Crew
F000606,C034,Cabin Crew
F000606,C037,Cabin Crew
F000607,C072,Captain
F000607,C013,First Officer
F000607,C062,Cabin Crew
F000607,C071,Cabin Crew
F000607,C035,Cabin Crew
F000608,C002,Captain
F000608,C052,First Officer
F000608,C050,Cabin Crew
F000608,C078,Cabin Crew
F000608,C045,Cabin Crew
F000609,C061,Captain
F000609,C044,First Officer
F000609,C068,Cabin Crew
F000609,C037,Cabin Crew
F000609,C057,Cabin Crew
F000610,C008,Captain
F000610,C024,First Officer
F000610,C021,Cabin Crew
F000610,C003,Cabin Crew
F000610,C057,Cabin Crew
F000611,C061,Captain
F000611,C029,First Officer
F000611,C041,Cabin Crew
F000611,C059,Cabin Crew
F000611,C068,Cabin Crew
F000612,C014,Captain
F000612,C039,First Officer
F000612,C034,Cabin Crew
F000612,C043,Cabin Crew
F000612,C031,Cabin Crew
F000613,C030,Captain
F000613,C060,First Officer
F000613,C037,Cabin Crew
F000613,C079,Cabin Crew
F000613,C071,Cabin Crew
F000614,C061,Captain
F000614,C060,First Officer
F000614,C045,Cabin Crew
F000614,C071,Cabin Crew
F000614,C064,Cabin Crew
F000615,C049,Captain
F000615,C039,First Officer
F000615,C034,Cabin Crew
F000615,C009,Cabin Crew
F000615,C031,Cabin Crew
F000616,C040,Captain
F000616,C074,First Officer
F000616,C006,Cabin Crew
F000616,C028,Cabin Crew
F000616,C037,Cabin Crew
F000617,C049,Captain
F000617,C052,First Officer
